logFC	logCPM	F	PValue	FDR
PB.13754	1.49217341707445	4.76663353244191	39.4845106903691	0.00019164319735236	0.0449258387797476
PB.15818	1.38025815042648	3.84392362629208	39.2533356240829	0.000195662845859276	0.0449258387797476
PB.4418	1.23329093247123	4.64487688634742	39.2087207579551	0.000196450584953901	0.0449258387797476
PB.14133	1.7082562481564	4.80217986109549	38.8698553234848	0.000202563766636253	0.0449258387797476
PB.5007	1.1564268904675	5.33508796181084	38.8366071775322	0.00020317617963706	0.0449258387797476
PB.17664	1.30455015976909	5.47563019406268	38.0094695662273	0.000219177343022153	0.046652042885144
PB.14699	4.05387387093684	0.606652357791022	38.0055534882871	0.000219256741412843	0.046652042885144
PB.17009	1.52172661427816	2.60110275481488	37.6274607707674	0.000227093229354074	0.0466520851220938
PB.23125	1.56183382598875	4.14701748450231	37.6068273727897	0.000227530786708802	0.0466520851220938
PB.10419	1.40825782227304	6.35181878212194	37.2267270595019	0.000235781303829875	0.0470521793337454
PB.14319	1.97865379861789	2.28255947176863	36.8622920299313	0.000244042499870935	0.0470521793337454
PB.9344	1.78820903885387	5.85422073032528	36.8288565438299	0.000244818257046015	0.0470521793337454
PB.25822	1.60322967781823	4.17551004331028	36.7708343409342	0.000246171728357806	0.0470521793337454
PB.10363	-1.74599518571587	2.24821404457265	36.2885240445908	0.000257788932257017	0.0480187385089675
PB.16979	1.98365577381227	2.75536632292965	35.9849677607653	0.000265449667573245	0.0480187385089675
PB.24502	1.41615830212039	4.0137871657105	35.7527238784525	0.000271501805565775	0.0480187385089675
PB.235	1.34630982201077	4.51938566503666	35.7280562601354	0.00027215462388574	0.0480187385089675
PB.956	2.88172950616694	1.40244647650735	35.4682065563289	0.000279150964569584	0.0480187385089675
PB.12387	-2.67865367814491	3.62076927066532	35.4233392298871	0.000280381454391391	0.0480187385089675
PB.11626	1.70045372076024	3.15411685775959	35.3995918337833	0.000281035447511914	0.0480187385089675
PB.2834	1.35730861004717	4.60064213111782	35.1603161848372	0.000287731594651269	0.04842909243108
PB.7638	1.51697622595225	3.71184798199099	34.696078071025	0.000301296529732071	0.0499664847910083
PB.21599	1.15493437132827	5.23208918492199	34.4415824526657	0.000309069254590015	0.0505095989550649
PB.5154	1.3319071293463	4.52675768025911	34.2990982850158	0.000313529478305803	0.0505095989550649
PB.173	2.52555082139418	2.41482006273257	33.9892846540326	0.000323506091085995	0.0513827913968558
PB.3668	2.48820654192554	1.82544487915513	33.7691477664795	0.000330834640881799	0.0514518572634373
PB.23923	1.84355553753787	2.97175734122177	33.7033177764955	0.000333066026445945	0.0514518572634373
PB.11860	1.94992678840464	3.84567134160008	32.106355717047	0.000393391722019775	0.0580592475348109
PB.8764	1.36141765831442	5.76637743111521	32.060017963951	0.000395336072849814	0.0580592475348109
PB.11631	-0.868936625156375	7.80825162817345	32.0373892706505	0.000396289908017122	0.0580592475348109
PB.17164	2.50503309466291	1.27988432576666	32.0340173996762	0.000396432281652173	0.0580592475348109
PB.6875	-1.0831360639352	6.26028656353346	31.9130931991534	0.00040158032346504	0.0580592475348109
PB.11155	1.66521165749054	2.86004105216831	31.5736246546803	0.00041648147981885	0.0594514132647744
PB.5308	1.40073188893999	4.33342552345537	31.3906251805206	0.000424798630185862	0.0594896733221869
PB.16843	-0.918928658466089	6.04824853768417	31.3364521948892	0.000427300127613473	0.0594896733221869
PB.23335	1.10990554452919	5.61552268663712	31.0252690304754	0.000442028269042078	0.0607896681705794
PB.26751	2.07510656093561	2.92489559410245	30.7197961284059	0.000457102723079476	0.0619496900238222
PB.12347	-1.50918435334006	3.79131812014932	30.6340096928341	0.00046145020501916	0.0619496900238222
PB.27347	3.57241358673913	1.17573851345457	30.1363620735821	0.000487706040809995	0.0644005266896982
PB.15273	-0.922171319353977	6.49657944050555	30.073960458555	0.00049112754237067	0.0644005266896982
PB.24122	1.47674561254265	3.61235222554321	29.5355303919175	0.000521920662847299	0.0676517162635516
PB.585	1.17228055917344	3.54436765884718	29.1372716897753	0.000546247132013236	0.0700003284967417
PB.21766	1.16790041848357	4.53146342984275	28.978527030984	0.00055633414908421	0.0704919123508161
PB.12166	-2.92534923956845	0.26132766451768	28.8191438382338	0.000566694960353776	0.0710068785323281
PB.11660	1.32219362221714	4.4000791763668	28.4169622339283	0.000593921695702587	0.0731767824121689
PB.13291	-1.18150774890573	4.70219852499901	28.3730640253191	0.000596990687409731	0.0731767824121689
PB.24391	1.36664007001287	5.0484664494362	27.8981231201033	0.000631484607445168	0.0765726012705286
PB.24648	-1.58823789370409	5.5485664662581	27.6475345633202	0.00065068000099516	0.0776232682126178
PB.12500	1.24105454386225	7.24892283333729	27.5824826037536	0.000655780824849228	0.0776232682126178
PB.17626	-0.936367859002032	5.91137345633195	27.460631514547	0.000665469389354579	0.0776232682126178
PB.66	-0.980252853714009	4.54635540872221	27.3946783136275	0.000670787427227652	0.0776232682126178
PB.15597	1.46436746964127	5.4966716284654	27.2634083462723	0.00068152982078505	0.0776232682126178
PB.20180	0.925836573985306	5.22296839695316	27.1924199089383	0.000687427947526169	0.0776232682126178
PB.10803	2.74967744911505	0.373816506434897	27.1815984005434	0.000688332608075001	0.0776232682126178
PB.17597	1.084654754155	6.03976028434034	26.9471427804697	0.000708299985987398	0.0790841479403949
PB.25369	1.91890431414659	3.62834824667057	26.7066491793397	0.0007295328096659	0.0806562891627682
PB.17771	1.10757833056366	5.89711390528626	26.622332764411	0.000737163283161206	0.0807086441185332
PB.387	0.918330440067808	5.06357894043383	26.2223025767427	0.000774742932671068	0.0835774526161702
PB.19653	1.92067518261889	2.09148819269797	26.1868312825252	0.00077818857184516	0.0835774526161702
PB.16347	1.18843111057451	3.50565015254996	25.8828207429028	0.000808512655167235	0.0860150680407633
PB.1339	-2.84402040271856	3.83809481002232	25.5997607591628	0.00083807414613287	0.0866305146530459
PB.19521	3.74548414394816	2.9252397065706	25.5873430971319	0.000839401405705563	0.0866305146530459
PB.5455	2.41891658640305	0.935873996839835	25.546683386834	0.000843765581170691	0.0866305146530459
PB.22520	-1.38513438320689	4.14402651004386	25.5349902370794	0.000845025858990427	0.0866305146530459
PB.731	2.43071179459615	1.09307147598439	25.2482788481904	0.000876670388648429	0.0885955815769064
PB.7313	-0.755315402061117	7.13316902106336	25.2196831234221	0.000879906458864371	0.0885955815769064
PB.11857	1.1346956171079	3.52152009124766	25.0950084097635	0.000894189633142888	0.0887763763061108
PB.26743	1.43729905958221	2.88036198439034	25.0669231979194	0.00089744674105672	0.0887763763061108
PB.16488	1.03237297430473	5.90340224498428	24.8614553497024	0.000921728154179329	0.0896874019920977
PB.4493	-3.75014668620445	1.77264469799807	24.8545137388848	0.000922562616926783	0.0896874019920977
